house_generation_10kw__V 1 MPPT(V),house_generation_10kw__V 2 MPPT(V),house_generation_10kw__V 3 MPPT(V),house_generation_10kw__I 1 MPPT(A),house_generation_10kw__I 2 MPPT(A),house_generation_10kw__I 3 MPPT(A),house_generation_10kw__Ua(V),house_generation_10kw__I CA 1(A),house_generation_10kw__FAC 1(Hz),house_generation_10kw__power,house_generation_10kw__inverter_temp,house_generation_10kw__daily_generation,house_generation_10kw__uptime,house_generation_10kw__rssi,pandas_simple__Temperature,pandas_simple__Humidity,pandas_simple__Pressure,pandas_simple__class,cubesat_sensor_data__sun_vector_x,cubesat_sensor_data__sun_vector_y,cubesat_sensor_data__sun_vector_z,cubesat_sensor_data__irradiance_Wm2,cubesat_sensor_data__gyro_x,cubesat_sensor_data__gyro_y,cubesat_sensor_data__gyro_z,cubesat_sensor_data__accel_x,cubesat_sensor_data__accel_y,cubesat_sensor_data__accel_z,cubesat_sensor_data__mag_x,cubesat_sensor_data__mag_y,cubesat_sensor_data__mag_z,cubesat_sensor_data__lidar_distance_m,cubesat_sensor_data__lidar_signal_strength,cubesat_sensor_data__battery_voltage_V,cubesat_sensor_data__battery_current_A,cubesat_sensor_data__battery_soc_%,cubesat_sensor_data__temperature_C,cubesat_sensor_data__humidity_%,cubesat_sensor_data__pressure_hPa,cubesat_sensor_data__ina219_voltage_V,cubesat_sensor_data__ina219_current_mA,cubesat_sensor_data__uhf_signal_strength_dBm,cubesat_sensor_data__packet_loss_%,anomaly_score,anomaly_label
271.9,270.8,306.5,0.4,0.3,0.3,226.9,1.8,50.02,394.0,25.2,7.7,308.0,80.0,77.05612559,27.08807568,971.9311278,0,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.19152389613585663,0
279.7,272.0,327.9,7.2,7.7,6.6,237.4,26.0,50.01,6163.0,34.5,9.2,1611.0,76.0,80.72681292,27.76645826,971.2334432,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.15361322092267082,0
292.0,293.0,329.6,3.6,3.8,3.6,243.8,13.4,49.99,3230.0,23.9,2.1,1436.0,92.0,77.46182894,22.24109949,970.8747198,0,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.1746131945235554,0
126.9,80.0,79.7,0.1,0.1,0.0,236.5,0.8,50.02,139.0,23.4,44.9,1659.0,74.0,81.32004037,28.21375953,970.8306288,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.10631130824170087,0
283.7,290.8,313.8,1.1,1.1,1.0,230.3,4.5,50.01,963.0,22.2,1.4,784.0,76.0,78.93577958,26.99926906,970.3585735,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.2091239341079431,0
291.5,222.1,333.2,3.1,2.0,2.9,237.0,9.8,49.96,2388.0,30.2,39.3,859.0,84.0,78.62098711,25.70193605,970.8896431,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.1494374772839553,0
271.8,272.1,324.7,8.3,8.6,7.4,252.2,27.1,49.97,6783.0,41.7,40.9,1313.0,76.0,77.07771762,19.47521384,970.3667743,0,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.0856780121976084,0
264.1,108.8,307.1,1.1,1.0,1.1,243.5,3.7,49.98,823.0,27.0,37.6,1569.0,94.0,81.9121336,27.7873491,971.3137475,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.09243820055564345,0
297.3,295.9,345.4,4.4,4.6,4.1,241.8,16.7,50.14,3986.0,25.0,2.8,1073.0,78.0,78.92555165,24.06763755,970.6602054,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.12092056907600995,0
281.3,214.3,324.1,7.0,4.4,6.9,244.0,20.6,49.99,5070.0,35.2,13.8,631.0,86.0,79.30512172,25.40555588,970.4897797,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.13975526253824422,0
283.4,289.8,333.3,1.5,1.4,1.3,235.5,5.4,50.02,1227.0,23.1,3.4,1367.0,84.0,77.01180512,20.04044816,970.690999,0,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.20013463053495417,0
280.9,278.9,147.9,0.3,0.3,0.2,229.2,1.5,50.0,300.0,22.3,2.9,730.0,72.0,79.88811584,25.7062517,970.2577424,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.16465638607227628,0
274.3,242.4,314.0,0.8,0.7,0.7,244.2,3.0,50.02,672.0,25.7,50.4,1445.0,92.0,77.51637737,22.61760034,970.9691475,0,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.128847856049693,0
299.0,293.1,348.6,2.7,2.9,2.5,234.4,10.2,49.93,2168.0,20.8,0.5,822.0,84.0,78.55166467,27.19258878,970.6929457,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.16632402436258414,0
278.9,277.9,305.8,0.3,0.3,0.3,231.3,1.6,50.01,383.0,19.5,0.1,458.0,78.0,77.14703941,25.16813798,971.6884486,0,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.19593111952481046,0
290.8,233.1,334.2,2.3,1.4,1.9,235.2,6.8,49.95,1645.0,28.0,47.5,1027.0,88.0,77.20726985,22.25930146,971.1213533,0,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.1383449472953182,0
287.2,272.9,329.1,4.2,3.8,4.0,236.6,14.6,50.11,3514.0,32.3,31.3,760.0,66.0,79.23352609,26.18834793,970.2713506,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.15253524615150732,0
289.1,286.1,331.1,6.6,6.9,6.4,244.9,24.0,50.0,5850.0,39.8,24.8,276.0,78.0,77.41637193,26.03204976,972.111819,0,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.14902232344854432,0
267.1,281.5,323.5,1.2,0.7,1.0,243.9,3.8,49.99,876.0,25.8,43.4,1482.0,80.0,79.60855114,24.28087236,971.2605371,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.14987040112247185,0
278.1,277.3,326.9,3.0,2.9,2.7,235.2,10.8,49.99,2579.0,37.9,19.5,1288.0,80.0,77.90389904,19.44018374,970.2425789,0,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.15466313315926977,0
281.7,257.7,336.4,2.3,2.2,1.9,240.2,8.1,49.99,1996.0,30.2,42.9,1657.0,74.0,81.41550247,28.41097007,970.8452119,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.14953918639150432,0
280.2,298.0,334.7,2.6,2.3,2.4,235.7,9.4,50.03,2139.0,27.2,5.5,824.0,74.0,78.38006334,27.18973749,970.6964971,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.19429005316229553,0
292.0,300.4,328.5,2.8,2.5,2.8,237.4,10.3,50.02,2549.0,26.5,9.8,500.0,70.0,77.92776404,25.70993858,971.6336486,0,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.18960159379976882,0
282.5,281.7,316.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,262.0,74.0,77.64365711,27.43716628,971.9202295,0,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,-0.005342305233959399,1
296.2,295.3,335.8,0.1,0.0,0.0,229.4,0.0,49.97,0.0,18.8,0.0,588.0,74.0,79.99835084,24.93999992,970.8312678,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.1740376383021504,0
294.5,287.2,345.0,4.7,2.6,4.2,247.5,14.3,50.02,3565.0,33.3,51.6,1280.0,84.0,78.94032532,19.01462934,970.2304235,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.11014691387898534,0
80.1,102.1,79.8,0.1,0.0,0.0,233.0,0.6,49.91,121.0,22.9,25.1,1224.0,82.0,78.10618346,19.45853928,970.2528905,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.1302871339860146,0
286.1,285.0,317.1,0.5,0.5,0.4,232.5,2.3,50.01,531.0,21.5,0.2,542.0,74.0,80.9075084,26.84778547,971.3103769,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.20761318634505138,0
280.9,283.8,326.5,1.7,1.5,1.5,230.0,6.4,50.0,1518.0,26.4,2.7,515.0,74.0,79.05283253,26.84085457,971.4006896,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.20365438155310972,0
281.2,282.9,319.1,0.9,0.9,0.8,227.6,3.6,49.99,828.0,22.4,0.7,580.0,86.0,80.87568779,25.4993797,970.9182581,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.21012196460808324,0
273.3,283.0,315.9,0.6,0.6,0.5,230.1,2.8,50.03,613.0,22.6,0.8,580.0,86.0,80.75408769,25.40555686,970.9134204,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.2096123213202274,0
277.4,277.8,314.8,0.7,0.6,0.7,232.8,2.8,50.02,654.0,25.1,4.2,191.0,76.0,76.75724676,27.8005731,971.643283,0,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.2037320133545351,0
0.0,0.0,73.5,0.0,0.0,0.0,230.7,0.0,49.94,0.0,22.4,45.0,1660.0,74.0,82.32125881,26.7664026,970.8133765,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.07962336659426617,0
296.2,295.4,340.3,1.0,0.9,1.0,226.7,3.9,50.21,897.0,19.4,0.5,1116.0,88.0,80.63589703,22.66263464,970.5840032,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.1716802706744857,0
277.7,276.8,324.4,8.4,8.9,8.1,246.0,29.5,50.13,7193.0,41.3,22.6,959.0,84.0,78.39710982,23.97133342,971.3558528,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.1201728160638203,0
287.9,284.9,325.0,5.0,5.4,5.0,247.5,18.2,50.02,4439.0,29.1,3.5,134.0,80.0,79.71424017,30.95374684,971.5889185,1,-0.116891428792115,-0.634003710999762,-0.6094066091370076,1359.1193248256131,-0.0323505793726974,0.0230857076944721,-0.0826216969950777,0.0451084401376974,0.0235557047267798,9.72124684556642,0.0479086195089897,-0.0896753763747642,-0.0788418995601772,3.310775388355479,50.090515807559264,7.159963181464099,0.1889143654822367,91.20922762121508,23.66435180330885,38.644802883084935,1014.1005387610252,4.933734843883388,119.83642661225328,-86.83487004035175,0.157353696508566,0.15760677420374836,0
290.4,290.9,336.9,3.2,2.9,3.1,233.8,12.1,50.01,2805.0,26.6,2.8,313.0,64.0,77.12885664,27.21262279,971.9659128,0,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.19492355527506672,0
279.7,282.6,321.5,7.7,8.1,7.1,245.5,27.1,49.92,6561.0,35.5,11.2,1309.0,76.0,77.52319592,18.83908056,970.3614631,0,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.14395302878102118,0
263.1,266.0,318.0,8.9,9.4,8.1,248.3,28.8,50.02,7157.0,41.1,17.6,1512.0,70.0,80.22563974,24.86895213,971.3565273,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.11049762262517626,0
267.2,261.4,301.1,8.9,9.5,8.6,251.2,28.7,49.98,7180.0,38.2,39.9,1454.0,57.0,77.47546604,23.47615216,971.098082,0,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.04499934551997298,0
289.0,212.7,332.8,1.3,1.1,1.7,240.7,5.6,49.94,1256.0,28.9,36.6,131.0,64.0,79.26761924,29.27701136,971.5708897,1,-0.8343368043692247,-0.9127780503340684,-0.3726137115228662,1316.793256973824,0.0218836093438122,0.0160724436092108,-0.1160327054974181,-0.1245460434787317,-0.2511404159183322,9.776309222734897,-0.0108968711600867,0.0529708679719067,0.1163593023807995,4.659546948482553,78.74408618763545,7.403599328436592,0.1382280044274008,69.4216121266555,24.85248917297825,44.6784665857694,1005.8624256923176,4.946139684307066,108.2874922014526,-87.77766781329666,1.845560141969948,0.1445122638200551,0
289.8,286.8,323.5,1.3,1.3,1.2,234.4,5.1,49.96,1143.0,23.1,1.4,667.0,84.0,78.87213917,24.69960961,970.5006112,1,-0.7053710304410457,-0.5495980010348407,-0.9885243345229566,1271.1510612442278,-0.0652472992937687,-0.0302408821688714,0.0548783972339631,-0.1173281274212689,0.241177134059881,9.805347908863052,0.0019949253125688,-0.0537088250165103,-0.0460993990177905,2.8390080042995134,97.61349003362614,7.380974760685923,0.2764294237311048,85.38303269365667,27.982459384881576,47.54862796565895,1011.749796190924,5.037893904293165,111.38367932271544,-88.88033931183641,1.7047089934631503,0.20226542197340291,0
